experiment_id,timestamp,batch_size,shuffle_buffer,epochs,learning_rate,dropout_rate,l1,l2,train_loss,val_loss,train_accuracy,val_accuracy,training_time_min,acc_normal,precision_normal,recall_normal,f1_normal,acc_benign,precision_benign,recall_benign,f1_benign,acc_malignant,precision_malignant,recall_malignant,f1_malignant
28,2026-01-26T23:20:44.142322,64,1000,30,9.999999747378752e-05,0.0,0.0,0.0,0.8374289274215698,0.34587258100509644,0.8609287142753601,0.8765946626663208,8.234583449363708,0.958756724447101,0.9343235765254114,0.958756724447101,0.9463824765838189,0.44768439108061747,0.3832599118942731,0.44768439108061747,0.4129746835443038,0.12776412776412777,0.3880597014925373,0.12776412776412777,0.1922365988909427
29,2026-01-26T23:32:05.099284,64,1000,30,9.999999747378752e-05,0.0,0.0,0.0,0.8186371326446533,0.9173524975776672,0.8662610650062561,0.5908617377281189,10.567891641457875,0.99581589958159,0.8917436103305232,0.99581589958159,0.9409106953759265,0.05660377358490566,0.4925373134328358,0.05660377358490566,0.10153846153846154,0.16461916461916462,0.47183098591549294,0.16461916461916462,0.24408014571949
30,2026-01-26T23:41:06.881742,64,1000,30,9.999999747378752e-05,0.0,0.0,0.0,0.8439818024635315,0.3232845067977905,0.8582445979118347,0.8759437799453735,7.854119857152303,0.9744471010161386,0.9149712361442403,0.9744471010161386,0.9437730660684565,0.3361921097770154,0.3828125,0.3361921097770154,0.35799086757990867,0.05405405405405406,0.5116279069767442,0.05405405405405406,0.09777777777777778
31,2026-01-26T23:58:25.131713,64,1000,30,9.999999747378752e-05,0.3,0.0,0.0,0.7476283311843872,0.8394562602043152,0.8572067618370056,0.6625878810882568,7.751052498817444,0.9919306634787807,0.8877892202755115,0.9919306634787807,0.9369750864563484,0.09948542024013722,0.46774193548387094,0.09948542024013722,0.16407355021216408,0.08353808353808354,0.41975308641975306,0.08353808353808354,0.13934426229508196
32,2026-01-27T00:04:22.435459,64,1000,30,9.999999747378752e-05,0.3,0.0,0.0,0.7802636027336121,0.36404654383659363,0.8435179591178894,0.8638375401496887,4.568907900651296,0.9953676031081888,0.8782964135021097,0.9953676031081888,0.933174558699916,0.03430531732418525,0.36363636363636365,0.03430531732418525,0.06269592476489028,0.04914004914004914,0.46511627906976744,0.04914004914004914,0.08888888888888889
33,2026-01-27T00:10:43.045233,64,1000,30,9.999999747378752e-05,0.3,0.0,0.0,0.7894730567932129,0.44066181778907776,0.8382928967475891,0.8070814609527588,5.064831129709879,0.9714584578601315,0.9006650041562759,0.9714584578601315,0.9347232207045291,0.16123499142367068,0.4372093023255814,0.16123499142367068,0.23558897243107768,0.19164619164619165,0.3132530120481928,0.19164619164619165,0.23780487804878048
34,2026-01-27T00:20:45.748309,64,1000,30,9.999999747378752e-05,0.0,0.0,0.0,0.587395429611206,0.5596567392349243,0.8942471146583557,0.7625618577003479,8.912926097710928,0.9810221159593544,0.9342535932830511,0.9810221159593544,0.9570668416065311,0.05660377358490566,0.6346153846153846,0.05660377358490566,0.10393700787401575,0.5921375921375921,0.3996683250414594,0.5921375921375921,0.4772277227722772
35,2026-01-27T00:28:42.553649,64,1000,30,9.999999747378752e-05,0.0,0.0,0.0,0.6611831784248352,2.936681032180786,0.8786436319351196,0.4298359751701355,6.067370037237803,0.9931261207411834,0.9023761031907671,0.9931261207411834,0.9455787152308458,0.0,0.0,0.0,0.0,0.3366093366093366,0.43769968051118213,0.3366093366093366,0.38055555555555554
36,2026-01-27T00:35:18.987835,64,1000,30,9.999999747378752e-05,0.0,0.0,0.0,0.6438400149345398,1.1494555473327637,0.8831886649131775,0.6515230536460876,5.358221240838369,0.9926778242677824,0.9049175861599237,0.9926778242677824,0.9467683317893537,0.2144082332761578,0.5230125523012552,0.2144082332761578,0.30413625304136255,0.13022113022113022,0.5196078431372549,0.13022113022113022,0.2082514734774067
37,2026-01-27T00:45:10.829599,128,1000,30,9.999999747378752e-05,0.0,0.0,0.0,0.7083803415298462,0.32940638065338135,0.8697503805160522,0.8765946626663208,8.92175850868225,0.972056186491333,0.9236120971177055,0.972056186491333,0.947215143793229,0.10634648370497427,0.5081967213114754,0.10634648370497427,0.17588652482269504,0.45454545454545453,0.3578336557059961,0.45454545454545453,0.4004329004329004
38,2026-01-27T00:49:41.436268,128,1000,30,9.999999747378752e-05,0.0,0.0,0.0,0.7623838782310486,0.7825258374214172,0.8519459366798401,0.645665168762207,3.2783008734385173,0.9575612671846981,0.8811881188118812,0.9575612671846981,0.9177885992552277,0.08747855917667238,0.12439024390243902,0.08747855917667238,0.1027190332326284,0.0,0.0,0.0,0.0
39,2026-01-27T00:59:03.218778,128,1000,30,9.999999747378752e-05,0.0,0.0,0.0,0.7121313810348511,0.6957213282585144,0.8685693740844727,0.7311897873878479,7.901784781614939,0.9158696951583981,0.9489084997677659,0.9158696951583981,0.9320964185233062,0.5197255574614065,0.28720379146919434,0.5197255574614065,0.36996336996337,0.16216216216216217,0.39285714285714285,0.16216216216216217,0.22956521739130434
40,2026-01-27T01:06:11.194342,64,1000,30,9.999999747378752e-05,0.0,0.0,0.0,0.7304475903511047,0.5456805229187012,0.8628970384597778,0.7714136838912964,5.097663426399231,0.9315600717274357,0.9422611850060459,0.9315600717274357,0.9368800721370604,0.20240137221269297,0.4041095890410959,0.20240137221269297,0.26971428571428574,0.5233415233415234,0.2751937984496124,0.5233415233415234,0.3607112616426757
